"Row ID","Order Priority","Discount","Unit Price","Shipping Cost","Customer ID","Customer Name","Ship Mode","Customer Segment","Product Category","Product Sub-Category","Product Container","Product Name","Product Base Margin","Country","Region","State or Province","City","Postal Code","Order Date","Ship Date","Order ID","Profit","Quantity ordered new","Sales","by"
18635,"Critical",0.04,21.38,8.99,3154,"Faye Manning","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Small Pack","Boston 1730 StandUp Electric Pencil Sharpener",0.59,"United States","South","Florida","Saint Petersburg",33710,2015-03-30,2015-03-30,86901,-51.66,21,443.66,"Order.ID"
23392,"Critical",0.02,60.22,3.5,3155,"Julian Keith Mayer","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Fellowes Smart Surge Ten-Outlet Protector, Platinum",0.57,"United States","South","Florida","Sanford",32771,2015-01-20,2015-01-21,86898,-193.914,9,541.76,"Order.ID"
21437,"High",0.03,25.98,14.36,3155,"Julian Keith Mayer","Delivery Truck","Corporate","Furniture","Chairs & Chairmats","Jumbo Drum","Global Stack Chair without Arms, Black",0.6,"United States","South","Florida","Sanford",32771,2015-01-26,2015-01-27,86899,57.546,4,107.66,"Order.ID"
21438,"High",0.1,32.48,35,3155,"Julian Keith Mayer","Regular Air","Corporate","Office Supplies","Storage & Organization","Large Box","Fellowes Neat Ideas® Storage Cubes",0.81,"United States","South","Florida","Sanford",32771,2015-01-26,2015-01-27,86899,-333.4254,10,318.83,"Order.ID"
22015,"Critical",0.05,159.99,5.5,3155,"Julian Keith Mayer","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Gyration RF Keyboard",0.49,"United States","South","Florida","Sanford",32771,2015-04-19,2015-04-21,86902,12.264,23,3600.65,"Order.ID"
19374,"Not Specified",0.07,280.98,57,3167,"Ray Silverman","Delivery Truck","Corporate","Furniture","Chairs & Chairmats","Jumbo Drum","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",0.78,"United States","South","Florida","Ponte Vedra Beach",32004,2015-06-19,2015-06-20,86491,-283.9914,14,3936.61,"Order.ID"
19375,"Not Specified",0,4.98,7.44,3167,"Ray Silverman","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1922",0.36,"United States","South","Florida","Ponte Vedra Beach",32004,2015-06-19,2015-06-21,86491,-195.342,15,78.31,"Order.ID"
19376,"Not Specified",0.1,3.98,0.83,3167,"Ray Silverman","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Fluorescent Highlighters by Dixon",0.51,"United States","South","Florida","Ponte Vedra Beach",32004,2015-06-19,2015-06-21,86491,-89.7092,11,42.46,"Order.ID"
25683,"Critical",0.08,7.28,11.15,3169,"Janice Boswell","Express Air","Small Business","Office Supplies","Paper","Small Box","Array® Parchment Paper, Assorted Colors",0.37,"United States","South","Florida","Port Orange",32127,2015-04-13,2015-04-14,86490,-44.415,1,14.66,"Order.ID"
26055,"Medium",0.1,7.28,5.47,3170,"Lawrence Haas","Regular Air","Corporate","Office Supplies","Paper","Small Box","Southworth Structures Collection™",0.35,"United States","South","Florida","Port Saint Lucie",34952,2015-02-13,2015-02-13,86489,167.334,12,83.14,"Order.ID"
21961,"High",0.06,10.97,6.5,3176,"Jackie McCullough","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Micro Innovations 104 Keyboard",0.64,"United States","South","Florida","Jacksonville",32216,2015-05-04,2015-05-06,90820,65.598,19,215.25,"Order.ID"
20964,"Low",0.02,58.14,36.61,3176,"Jackie McCullough","Delivery Truck","Consumer","Furniture","Bookcases","Jumbo Box","O'Sullivan 3-Shelf Heavy-Duty Bookcases",0.61,"United States","South","Florida","Jacksonville",32216,2015-06-25,2015-07-01,90821,0.258,22,1358.02,"Order.ID"
20965,"Low",0.03,15.57,1.39,3176,"Jackie McCullough","Regular Air","Consumer","Office Supplies","Envelopes","Small Box","Park Ridge™ Embossed Executive Business Envelopes",0.38,"United States","South","Florida","Jacksonville",32216,2015-06-25,2015-07-01,90821,63.222,22,358.84,"Order.ID"
24493,"Not Specified",0.1,62.18,10.84,3177,"Laurie Petty","Regular Air","Consumer","Furniture","Office Furnishings","Medium Box","Deflect-o Glass Clear Studded Chair Mats",0.63,"United States","South","Florida","Jupiter",33458,2015-03-14,2015-03-16,90818,-29.666,9,511.57,"Order.ID"
22086,"Critical",0.06,1.68,1,3177,"Laurie Petty","Regular Air","Consumer","Office Supplies","Pens & Art Supplies","Wrap Bag","Prang Dustless Chalk Sticks",0.35,"United States","South","Florida","Jupiter",33458,2015-03-31,2015-04-02,90819,-1319.5,5,8.65,"Order.ID"
21554,"Low",0.07,35.44,7.5,3179,"Marie Pittman","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1906",0.38,"United States","Central","Minnesota","Owatonna",55060,2015-06-12,2015-06-19,86989,262.2,11,380,"Order.ID"
24464,"High",0.08,170.98,35.89,3187,"Sidney Gilliam","Delivery Truck","Small Business","Furniture","Bookcases","Jumbo Box","Rush Hierlooms Collection 1"" Thick Stackable Bookcases",0.66,"United States","South","Florida","Riverview",33569,2015-03-02,2015-03-04,89025,-119.812,1,199.48,"Order.ID"
20127,"Critical",0.01,20.99,4.81,3191,"Jenny Hawkins","Regular Air","Corporate","Technology","Telephones and Communication","Medium Box","1726 Digital Answering Machine",0.58,"United States","Central","Wisconsin","Stevens Point",54481,2015-03-18,2015-03-18,86447,-9.108,5,93.81,"Order.ID"
20303,"High",0.09,35.94,6.66,3191,"Jenny Hawkins","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,"United States","Central","Wisconsin","Stevens Point",54481,2015-04-10,2015-04-12,86448,172.5644,9,312.22,"Order.ID"
22846,"Medium",0.1,4.98,7.54,3194,"Angela Rose","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1961",0.38,"United States","South","Florida","Spring Hill",34609,2015-03-10,2015-03-11,89805,45.078,9,43.84,"Order.ID"
22847,"Medium",0,22.84,8.18,3194,"Angela Rose","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1991",0.39,"United States","South","Florida","Spring Hill",34609,2015-03-10,2015-03-12,89805,-110.376,6,141.74,"Order.ID"
3406,"Not Specified",0.03,200.97,15.59,3196,"Rick Foster Hawkins","Delivery Truck","Home Office","Technology","Office Machines","Jumbo Drum","Hewlett-Packard Deskjet 6122 Color Inkjet Printer",0.36,"United States","West","California","San Francisco",94109,2015-02-02,2015-02-03,24294,1951.3,43,8717.75,"Order.ID"
21406,"Not Specified",0.03,200.97,15.59,3197,"Wallace Pugh","Delivery Truck","Home Office","Technology","Office Machines","Jumbo Drum","Hewlett-Packard Deskjet 6122 Color Inkjet Printer",0.36,"United States","Central","Illinois","Northbrook",60062,2015-02-02,2015-02-03,90850,1538.7828,11,2230.12,"Order.ID"
18437,"Low",0.07,5.98,0.96,3205,"Alvin Mullins","Regular Air","Consumer","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 315",0.6,"United States","West","Idaho","Rexburg",83440,2015-03-30,2015-04-03,87933,32.83,10,56.4,"Order.ID"
18438,"Low",0.01,39.98,4,3206,"Dana Rankin","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Microsoft Natural Keyboard Elite",0.7,"United States","West","Idaho","Twin Falls",83301,2015-03-30,2015-04-04,87933,51.5900000000001,6,257.52,"Order.ID"
21229,"Not Specified",0.06,218.08,18.06,3206,"Dana Rankin","Express Air","Consumer","Furniture","Chairs & Chairmats","Large Box","Lifetime Advantage™ Folding Chairs, 4/Carton",0.57,"United States","West","Idaho","Twin Falls",83301,2015-05-21,2015-05-23,87934,969.42,7,1488.51,"Order.ID"
20156,"Not Specified",0.05,35.44,5.09,3206,"Dana Rankin","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1932",0.38,"United States","West","Idaho","Twin Falls",83301,2015-05-28,2015-05-29,87935,553.3317,23,801.93,"Order.ID"
24637,"Critical",0.03,4.98,4.62,3209,"Elsie Floyd","Express Air","Corporate","Technology","Computer Peripherals","Small Pack","Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,"United States","West","California","Beverly Hills",90210,2015-06-28,2015-06-29,90739,-30.45,8,44.24,"Order.ID"
22804,"High",0.1,7.31,0.49,3211,"Jonathan Crabtree","Regular Air","Corporate","Office Supplies","Labels","Small Box","Self-Adhesive Address Labels for Typewriters by Universal",0.38,"United States","Central","Illinois","Addison",60101,2015-02-15,2015-02-16,91522,55.0206,12,79.74,"Order.ID"
22805,"High",0.1,20.99,2.5,3211,"Jonathan Crabtree","Regular Air","Corporate","Technology","Telephones and Communication","Wrap Bag","Accessory37",0.81,"United States","Central","Illinois","Addison",60101,2015-02-15,2015-02-16,91522,-43.65504,23,392.45,"Order.ID"
23736,"Not Specified",0.03,6.68,1.5,3221,"Sean Pugh","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Sanford Liquid Accent Highlighters",0.48,"United States","South","Florida","Sunrise",33322,2015-04-12,2015-04-13,90815,-577.304,7,48.32,"Order.ID"
25605,"High",0.04,39.48,1.99,3222,"Diane Lu","Express Air","Corporate","Technology","Computer Peripherals","Small Pack","80 Minute CD-R Spindle, 100/Pack - Staples",0.54,"United States","South","Florida","Tallahassee",32303,2015-03-19,2015-03-19,90814,-1535.4864,8,332.16,"Order.ID"
25606,"High",0,8.12,2.83,3222,"Diane Lu","Regular Air","Corporate","Technology","Computer Peripherals","Small Pack","Imation Neon Mac Format Diskettes, 10/Pack",0.77,"United States","South","Florida","Tallahassee",32303,2015-03-19,2015-03-20,90814,-159.32,17,147.62,"Order.ID"
19517,"Critical",0.06,60.98,30,3224,"Claudia White","Delivery Truck","Small Business","Furniture","Chairs & Chairmats","Jumbo Drum","Novimex Fabric Task Chair",0.7,"United States","South","Tennessee","Gallatin",37066,2015-04-01,2015-04-02,86508,-74.088,2,125.9,"Order.ID"
22291,"Not Specified",0.1,208.16,68.02,3225,"Robyn Crawford","Delivery Truck","Small Business","Office Supplies","Appliances","Jumbo Drum","1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",0.58,"United States","South","Tennessee","Germantown",38138,2015-01-14,2015-01-14,86507,-137.522,4,768.81,"Order.ID"
22292,"Not Specified",0.07,90.48,19.99,3226,"Arthur Gold","Regular Air","Small Business","Office Supplies","Envelopes","Small Box","Tyvek® Side-Opening Peel & Seel® Expanding Envelopes",0.4,"United States","South","Tennessee","Hendersonville",37075,2015-01-14,2015-01-15,86507,-11.816,2,183.39,"Order.ID"
22293,"Not Specified",0.01,9.48,7.29,3226,"Arthur Gold","Express Air","Small Business","Furniture","Office Furnishings","Small Pack","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",0.45,"United States","South","Tennessee","Hendersonville",37075,2015-01-14,2015-01-16,86507,238.9338,1,12.9,"Order.ID"
22294,"Not Specified",0.02,4.28,0.94,3226,"Arthur Gold","Regular Air","Small Business","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 336",0.56,"United States","South","Tennessee","Hendersonville",37075,2015-01-14,2015-01-15,86507,-105.126,4,17.89,"Order.ID"
24343,"Medium",0.06,22.24,1.99,3226,"Arthur Gold","Regular Air","Small Business","Technology","Computer Peripherals","Small Pack","Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",0.43,"United States","South","Tennessee","Hendersonville",37075,2015-06-28,2015-06-30,86509,95.388,12,255.88,"Order.ID"
18940,"Not Specified",0.01,24.95,2.99,3229,"Sharon Kessler","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Large Capacity Hanging Post Binders",0.39,"United States","Central","Wisconsin","Superior",54880,2015-01-21,2015-01-22,87435,261.3858,15,378.82,"Order.ID"
18941,"Not Specified",0,15.98,8.99,3230,"Monica Stuart","Regular Air","Small Business","Technology","Computer Peripherals","Small Pack","Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",0.64,"United States","Central","Wisconsin","Waukesha",53186,2015-01-21,2015-01-23,87435,-135.46,9,152.18,"Order.ID"
19062,"Critical",0.06,4.91,5.68,3230,"Monica Stuart","Express Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,"United States","Central","Wisconsin","Waukesha",53186,2015-06-13,2015-06-13,87436,-31.68825,10,53.89,"Order.ID"
19063,"Critical",0.07,48.94,5.86,3230,"Monica Stuart","Express Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1916",0.35,"United States","Central","Wisconsin","Waukesha",53186,2015-06-13,2015-06-14,87436,690.7038,21,1001.02,"Order.ID"
19179,"Low",0.06,115.99,5.92,3238,"Kathleen P Bloom","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","8890",0.58,"United States","West","Oregon","Corvallis",97330,2015-06-04,2015-06-06,89564,-13.068,5,495.82,"Order.ID"
23084,"High",0,7.28,3.52,3243,"Marlene Phillips","Regular Air","Small Business","Technology","Computer Peripherals","Small Pack","Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",0.68,"United States","East","Connecticut","Bristol",6010,2015-06-10,2015-06-10,88329,-25.104,3,24.44,"Order.ID"
23267,"Low",0.06,5.18,2.04,3246,"Wanda Harris","Regular Air","Small Business","Office Supplies","Paper","Wrap Bag","Array® Memo Cubes",0.36,"United States","East","New Hampshire","Hudson",3051,2015-04-01,2015-04-01,88330,1.9504,4,21.86,"Order.ID"
18265,"High",0.07,2.78,1.49,3248,"Earl Donnelly","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Suede Grain Vinyl Binders",0.36,"United States","South","Louisiana","Slidell",70458,2015-05-07,2015-05-08,87297,-340.5311,17,47.12,"Order.ID"
25820,"High",0.03,42.8,2.99,3249,"Nicole Goldstein","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.36,"United States","East","Maryland","Annapolis",21403,2015-05-23,2015-05-24,87298,462.921,16,670.9,"Order.ID"
5511,"Critical",0.02,5.28,6.26,3251,"Peter Brooks","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1928",0.4,"United States","East","New York","New York City",10112,2015-06-11,2015-06-12,39076,-131.16,76,412.72,"Order.ID"
23324,"Critical",0.01,11.34,5.01,3252,"Milton Harrell","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 188",0.36,"United States","East","New York","Rotterdam",12306,2015-03-30,2015-04-01,87296,-11.83,1,14.52,"Order.ID"
23511,"Critical",0.02,5.28,6.26,3252,"Milton Harrell","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1928",0.4,"United States","East","New York","Rotterdam",12306,2015-06-11,2015-06-12,87299,-65.58,19,103.18,"Order.ID"
21046,"Critical",0.06,47.98,3.61,3255,"Maureen Whitley","Regular Air","Home Office","Technology","Computer Peripherals","Small Pack","DS/HD IBM Formatted Diskettes, 200/Pack - Staples",0.71,"United States","South","Florida","Tamarac",33319,2015-02-18,2015-02-20,90488,596.808,2,97.96,"Order.ID"
21852,"Medium",0,25.38,8.99,3257,"Sharon Marcus","Regular Air","Consumer","Furniture","Office Furnishings","Small Pack","Executive Impressions 13"" Chairman Wall Clock",0.5,"United States","West","Washington","Longview",98632,2015-05-13,2015-05-15,88826,470.338,26,700.41,"Order.ID"
23010,"Not Specified",0.02,55.94,6.55,3258,"Gretchen Best Wilkins","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",0.68,"United States","West","Washington","Lynnwood",98037,2015-03-21,2015-03-23,88824,401.85,11,646.88,"Order.ID"
22576,"Not Specified",0.07,105.34,24.49,3261,"Steven Long","Express Air","Consumer","Furniture","Office Furnishings","Large Box","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting",0.61,"United States","Central","Michigan","Adrian",49221,2015-06-25,2015-06-26,90296,710.6724,10,1029.96,"Order.ID"
19214,"Medium",0.04,9.99,11.59,3264,"Becky Puckett","Regular Air","Corporate","Office Supplies","Paper","Small Box","Hammermill Color Copier Paper (28Lb. and 96 Bright)",0.4,"United States","West","California","Eureka",95501,2015-05-19,2015-05-21,89835,-92.32,5,52.09,"Order.ID"
21459,"Critical",0,122.99,70.2,3266,"Edgar Kumar","Delivery Truck","Corporate","Furniture","Chairs & Chairmats","Jumbo Drum","Global High-Back Leather Tilter, Burgundy",0.74,"United States","East","Maine","Sanford",4073,2015-01-28,2015-01-29,89836,-1764.29,14,1794.88,"Order.ID"
21458,"Critical",0.01,60.97,4.5,3269,"Billie Stern","Express Air","Corporate","Office Supplies","Appliances","Small Box","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection",0.56,"United States","East","New Jersey","North Plainfield",7060,2015-01-28,2015-01-30,89836,527.8776,12,765.04,"Order.ID"
19047,"Low",0.02,13.48,4.51,3275,"Tamara Dickinson","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Tenex Personal Project File with Scoop Front Design, Black",0.59,"United States","West","Washington","Mount Vernon",98273,2015-03-21,2015-03-23,86233,34.52,9,127.12,"Order.ID"
19232,"Low",0.04,449.99,24.49,3275,"Tamara Dickinson","Regular Air","Small Business","Technology","Copiers and Fax","Large Box","Canon PC940 Copier",0.52,"United States","West","Washington","Mount Vernon",98273,2015-01-01,2015-01-05,86234,3576.8841,12,5183.89,"Order.ID"
19233,"Low",0.01,5.84,1.2,3275,"Tamara Dickinson","Regular Air","Small Business","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 312",0.55,"United States","West","Washington","Mount Vernon",98273,2015-01-01,2015-01-10,86234,20.38,6,36.09,"Order.ID"
20039,"High",0.06,89.83,35,3279,"Ricky Allred","Regular Air","Home Office","Office Supplies","Storage & Organization","Large Box","Fellowes Officeware™ Wire Shelving",0.83,"United States","South","South Carolina","Columbia",29203,2015-04-06,2015-04-08,90766,31.11,4,366.26,"Order.ID"
20040,"High",0.1,13.43,5.5,3279,"Ricky Allred","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Fellowes Personal Hanging Folder Files, Navy",0.57,"United States","South","South Carolina","Columbia",29203,2015-04-06,2015-04-08,90766,358.2954,12,157.99,"Order.ID"
